,Row.names,class,confidentNormal,pred,label,freq_cancer,freq_non_cancer
4034,GSM4555890@135081913104236,normal,,0,0,,
4035,GSM4555890@135081913707316,normal,,0,0,,
4036,GSM4555890@135081932019443,filtered,,2,0,,
4037,GSM4555890@135081932482398,filtered,,2,0,,
4038,GSM4555890@135149128726892,normal,,0,0,,
4039,GSM4555890@135149128895851,normal,,0,0,,
4040,GSM4555890@135149156002206,normal,,0,0,,
4041,GSM4555890@135149156682677,normal,,0,0,,
4042,GSM4555890@135149174836588,normal,,0,0,,
4043,GSM4555890@135149175334830,filtered,,2,0,,
4044,GSM4555890@135149175584684,filtered,,2,0,,
4045,GSM4555890@135150470815147,normal,,0,0,,
4046,GSM4555890@135150498363244,normal,,0,0,,
4047,GSM4555890@135150498957155,filtered,,2,0,,
4048,GSM4555890@135150517050149,normal,,0,0,,
4049,GSM4555890@135150517771614,normal,,0,0,,
4050,GSM4555890@135571511827749,normal,,0,0,,
4051,GSM4555890@135571539347308,normal,,0,0,,
4052,GSM4555890@135571539420907,normal,,0,0,,
4053,GSM4555890@135699958978358,normal,,0,0,,
4054,GSM4555890@135699973684510,normal,,0,0,,
4055,GSM4555890@135699973719990,normal,,0,0,,
4056,GSM4555890@135700005209948,normal,,0,0,,
4057,GSM4555890@155842549868910,normal,,0,0,,
4058,GSM4555890@155842550389533,normal,,0,0,,
4059,GSM4555890@155842595731884,filtered,,2,1,,
4060,GSM4555890@155842596161317,normal,,0,0,,
4061,GSM4555890@155888854650078,normal,,0,0,,
4062,GSM4555890@155888854940075,normal,,0,0,,
4063,GSM4555890@155888855501229,normal,,0,0,,
4064,GSM4555890@155888869336814,normal,,0,0,,
4065,GSM4555890@155888869824739,tumor,,1,1,,
4066,GSM4555890@155888882666421,normal,,0,0,,
4067,GSM4555890@155888901610726,normal,,0,0,,
4068,GSM4555890@155911418399668,normal,,0,0,,
4069,GSM4555890@155911418506461,normal,,0,0,,
4070,GSM4555890@155911418730740,normal,,0,0,,
4071,GSM4555890@155971413297381,normal,,0,0,,
4072,GSM4555890@155971413797099,normal,,0,0,,
4073,GSM4555890@155972621778220,normal,,0,0,,
4074,GSM4555890@155972621945566,normal,,0,0,,
4075,GSM4555890@155972621954469,normal,,0,0,,
4076,GSM4555890@156024192846555,normal,,0,0,,
4077,GSM4555890@156453508602716,normal,,0,0,,
4078,GSM4555890@156453536483228,normal,,0,0,,
4079,GSM4555890@156463307274526,normal,,0,0,,
4080,GSM4555890@156515920668596,normal,,0,0,,
4081,GSM4555890@156515934583587,normal,,0,0,,
4082,GSM4555890@156515947167093,normal,,0,0,,
4083,GSM4555890@156515947965725,normal,,0,0,,
4084,GSM4555890@156933471516397,normal,,0,0,,
4085,GSM4555890@156933471528862,normal,,0,0,,
4086,GSM4555890@156933471725412,normal,,0,0,,
4087,GSM4555890@156933517864158,normal,,0,0,,
4088,GSM4555890@157004353199412,filtered,,2,0,,
4089,GSM4555890@157004353423261,normal,,0,0,,
4090,GSM4555890@157004385107373,filtered,,2,0,,
4091,GSM4555890@157071983957852,normal,,0,0,,
4092,GSM4555890@157072011512542,normal,,0,0,,
4093,GSM4555890@157072011709299,normal,,0,0,,
4094,GSM4555890@157072011717925,normal,,0,0,,
4095,GSM4555890@157140463020462,filtered,,2,0,,
4096,GSM4555890@157477604542813,normal,,0,0,,
4097,GSM4555890@157477604605365,normal,,0,0,,
4098,GSM4555890@157477605391142,normal,,0,0,,
4099,GSM4555890@157477636262316,normal,,0,0,,
4100,GSM4555890@157477636523813,filtered,,2,0,,
4101,GSM4555890@157477636618157,normal,,0,0,,
4102,GSM4555890@157486583240502,normal,,0,0,,
4103,GSM4555890@157486610012517,normal,,0,0,,
4104,GSM4555890@157486610528669,normal,,0,0,,
4105,GSM4555890@157486610564843,normal,,0,0,,
4106,GSM4555890@157486610605803,filtered,,2,0,,
4107,GSM4555890@157486628878757,normal,,0,0,,
4108,GSM4555890@157486628920566,normal,,0,0,,
4109,GSM4555890@157486629213941,normal,,0,0,,
4110,GSM4555890@157536914955572,normal,,0,0,,
4111,GSM4555890@157536929400669,normal,,0,0,,
4112,GSM4555890@157536941398877,normal,,0,0,,
4113,GSM4555890@157536961120179,normal,,0,0,,
4114,GSM4555890@157537734081451,normal,,0,0,,
4115,GSM4555890@157537747200286,normal,,0,0,,
4116,GSM4555890@157562549987750,normal,,0,0,,
4117,GSM4555890@157562577214174,tumor,,1,1,,
4118,GSM4555890@157562577283998,normal,,0,0,,
4119,GSM4555890@157562596092260,normal,,0,0,,
4120,GSM4555890@157613970053422,normal,,0,0,,
4121,GSM4555890@157613983196894,normal,,0,0,,
4122,GSM4555890@157614001511715,filtered,,2,0,,
4123,GSM4555890@157684165667756,normal,,0,0,,
4124,GSM4555890@157684166151411,normal,,0,0,,
4125,GSM4555890@157690339642733,filtered,,2,0,,
4126,GSM4555890@157690352254315,normal,,0,0,,
4127,GSM4555890@157690353011435,normal,,0,0,,
4128,GSM4555890@157690353118004,normal,,0,0,,
4129,GSM4555890@160440058300773,filtered,,2,0,,
4130,GSM4555890@160440058862835,normal,,0,0,,
4131,GSM4555890@160440071604524,normal,,0,0,,
4132,GSM4555890@160440071632686,normal,,0,0,,
4133,GSM4555890@160440090285853,normal,,0,0,,
4134,GSM4555890@160440090312108,normal,,0,0,,
4135,GSM4555890@160447829043443,normal,,0,0,,
4136,GSM4555890@160447843416803,normal,,0,0,,
4137,GSM4555890@160785118218588,normal,,0,0,,
4138,GSM4555890@160785132054254,normal,,0,0,,
4139,GSM4555890@160785132832541,normal,,0,0,,
4140,GSM4555890@160903094750451,normal,,0,0,,
4141,GSM4555890@160903094783390,normal,,0,0,,
4142,GSM4555890@160903095544557,normal,,0,0,,
4143,GSM4555890@160903109950379,normal,,0,0,,
4144,GSM4555890@160903110282467,normal,,0,0,,
4145,GSM4555890@160910610943404,tumor,,1,1,,
4146,GSM4555890@160910638693165,filtered,,2,0,,
4147,GSM4555890@160910657154334,normal,,0,0,,
4148,GSM4555890@160928757598566,normal,,0,0,,
4149,GSM4555890@160928757860149,normal,,0,0,,
4150,GSM4555890@160990068333301,filtered,,2,0,,
4151,GSM4555890@160990082853292,filtered,,2,0,,
4152,GSM4555890@160990095429038,normal,,0,0,,
4153,GSM4555890@160990113983388,normal,,0,0,,
4154,GSM4555890@160990114499494,filtered,,2,0,,
4155,GSM4555890@160996510591395,normal,,0,0,,
4156,GSM4555890@160996525029236,normal,,0,0,,
4157,GSM4555890@160996556753331,normal,,0,0,,
4158,GSM4555890@160996556912950,normal,,0,0,,
4159,GSM4555890@161340122347372,normal,,0,0,,
4160,GSM4555890@161340122426206,normal,,0,0,,
4161,GSM4555890@161411779974902,normal,,0,0,,
4162,GSM4555890@161411780728619,filtered,,2,0,,
4163,GSM4555890@161411794852779,normal,,0,0,,
4164,GSM4555890@161411794888990,normal,,0,0,,
4165,GSM4555890@161411795146550,normal,,0,0,,
4166,GSM4555890@161411807234782,normal,,0,0,,
4167,GSM4555890@161411826309405,normal,,0,0,,
4168,GSM4555890@161451911068580,normal,,0,0,,
4169,GSM4555890@161451911277470,normal,,0,0,,
4170,GSM4555890@161451939117939,normal,,0,0,,
4171,GSM4555890@161451957148019,normal,,0,0,,
4172,GSM4555890@161462663166381,normal,,0,0,,
4173,GSM4555890@161462663990054,normal,,0,0,,
4174,GSM4555890@161478635810035,normal,,0,0,,
4175,GSM4555890@161478667323694,filtered,,2,0,,
4176,GSM4555890@161548562746780,normal,,0,0,,
4177,GSM4555890@161548594236725,normal,,0,0,,
4178,GSM4555890@161548594505572,normal,,0,0,,
4179,GSM4555890@161864274073389,normal,,0,0,,
4180,GSM4555890@161883152604468,normal,,0,0,,
4181,GSM4555890@161883153087411,normal,,0,0,,
4182,GSM4555890@161883167255860,normal,,0,0,,
4183,GSM4555890@161883167800158,normal,,0,0,,
4184,GSM4555890@161883168037670,normal,,0,0,,
4185,GSM4555890@161883179862836,normal,,0,0,,
4186,GSM4555890@161883180459869,normal,,0,0,,
4187,GSM4555890@161883199527323,normal,,0,0,,
4188,GSM4555890@161890937261470,filtered,,2,0,,
4189,GSM4555890@161890952760733,normal,,0,0,,
4190,GSM4555890@161890964823350,normal,,0,0,,
4191,GSM4555890@161890965285165,normal,,0,0,,
4192,GSM4555890@161890984221476,normal,,0,0,,
4193,GSM4555890@161893219519731,normal,,0,0,,
4194,GSM4555890@161893219682653,normal,,0,0,,
4195,GSM4555890@161893234366755,normal,,0,0,,
4196,GSM4555890@161893246782886,normal,,0,0,,
4197,GSM4555890@161893265356638,normal,,0,0,,
4198,GSM4555890@161893265402804,filtered,,2,0,,
4199,GSM4555890@161960462306101,normal,,0,0,,
4200,GSM4555890@161960477449652,normal,,0,0,,
4201,GSM4555890@162001547282350,filtered,,2,0,,
4202,GSM4555890@162078857517469,normal,,0,0,,
4203,GSM4555890@162090667916725,tumor,,1,1,,
4204,GSM4555890@164698907109229,normal,,0,0,,
4205,GSM4555890@164698920966499,normal,,0,0,,
4206,GSM4555890@164698933843702,normal,,0,0,,
4207,GSM4555890@164753398713268,normal,,0,0,,
4208,GSM4555890@164753399463203,normal,,0,0,,
4209,GSM4555890@164753413429174,normal,,0,0,,
4210,GSM4555890@164753413455262,normal,,0,0,,
4211,GSM4555890@164753413655982,normal,,0,0,,
4212,GSM4555890@164753425984244,normal,,0,0,,
4213,GSM4555890@164753426237286,normal,,0,0,,
4214,GSM4555890@164753445447452,normal,,0,0,,
4215,GSM4555890@164761049950557,normal,,0,0,,
4216,GSM4555890@164761095289132,normal,,0,0,,
4217,GSM4555890@164761096050606,normal,,0,0,,
4218,GSM4555890@164769505392422,normal,,0,0,,
4219,GSM4555890@164769551836958,normal,,0,0,,
4220,GSM4555890@164818763299548,normal,,0,0,,
4221,GSM4555890@164818763336563,filtered,,2,0,,
4222,GSM4555890@165164910234414,normal,,0,0,,
4223,GSM4555890@165164910762806,normal,,0,0,,
4224,GSM4555890@165164925011827,normal,,0,0,,
4225,GSM4555890@165164925176677,normal,,0,0,,
4226,GSM4555890@165164937865955,normal,,0,0,,
4227,GSM4555890@165164938058597,normal,,0,0,,
4228,GSM4555890@165164938283318,normal,,0,0,,
4229,GSM4555890@165164957256563,normal,,0,0,,
4230,GSM4555890@165188398632301,normal,,0,0,,
4231,GSM4555890@165188426120547,normal,,0,0,,
4232,GSM4555890@165232436702638,normal,,0,0,,
4233,GSM4555890@165232468453787,normal,,0,0,,
4234,GSM4555890@165232468712155,normal,,0,0,,
4235,GSM4555890@165302230538980,normal,,0,0,,
4236,GSM4555890@165302242331566,normal,,0,0,,
4237,GSM4555890@165302243027190,normal,,0,0,,
4238,GSM4555890@165325569452963,normal,,0,0,,
4239,GSM4555890@165325569703198,normal,,0,0,,
4240,GSM4555890@165325596486364,normal,,0,0,,
4241,GSM4555890@165327851383518,normal,,0,0,,
4242,GSM4555890@165327878150963,normal,,0,0,,
4243,GSM4555890@165327896800107,normal,,0,0,,
4244,GSM4555890@165327897508587,normal,,0,0,,
4245,GSM4555890@165385698688309,normal,,0,0,,
4246,GSM4555890@165385725660403,normal,,0,0,,
4247,GSM4555890@165385725995756,normal,,0,0,,
4248,GSM4555890@165385726217627,normal,,0,0,,
4249,GSM4555890@165385726520043,normal,,0,0,,
4250,GSM4555890@165738960055196,normal,,0,0,,
4251,GSM4555890@165738960239540,normal,,0,0,,
4252,GSM4555890@165738974465244,normal,,0,0,,
4253,GSM4555890@165741375678363,normal,,0,0,,
4254,GSM4555890@165741390129900,normal,,0,0,,
4255,GSM4555890@165741390149492,normal,,0,0,,
4256,GSM4555890@165741402671901,normal,,0,0,,
4257,GSM4555890@165741422336363,normal,,0,0,,
4258,GSM4555890@165851851511525,normal,,0,0,,
4259,GSM4555890@165851851832675,filtered,,2,0,,
4260,GSM4555890@165858428016349,filtered,,2,0,,
4261,GSM4555890@165858428217651,normal,,0,0,,
4262,GSM4555890@165860307069667,normal,,0,0,,
4263,GSM4555890@165860320336093,normal,,0,0,,
4264,GSM4555890@165860320434526,filtered,,2,0,,
4265,GSM4555890@165945520545051,filtered,,2,0,,
4266,GSM4555890@165945535315310,filtered,,2,0,,
4267,GSM4555890@165945548622238,normal,,0,0,,
4268,GSM4555890@165945566750955,normal,,0,0,,
4269,GSM4555890@165946218895773,normal,,0,0,,
4270,GSM4555890@165946238331291,normal,,0,0,,
4271,GSM4555890@166264153430876,normal,,0,0,,
4272,GSM4555890@166264181574364,normal,,0,0,,
4273,GSM4555890@166264181578155,filtered,,2,0,,
4274,GSM4555890@166264199564646,normal,,0,0,,
4275,GSM4555890@166264199592366,normal,,0,0,,
4276,GSM4555890@166264199638444,filtered,,2,0,,
4277,GSM4555890@166264199657709,normal,,0,0,,
4278,GSM4555890@166264199825836,normal,,0,0,,
4279,GSM4555890@166264200116509,normal,,0,0,,
4280,GSM4555890@166288044767149,normal,,0,0,,
4281,GSM4555890@166288044809636,normal,,0,0,,
4282,GSM4555890@166288059451190,normal,,0,0,,
4283,GSM4555890@166288072038308,filtered,,2,0,,
4284,GSM4555890@166288090421469,normal,,0,0,,
4285,GSM4555890@166288090425132,normal,,0,0,,
4286,GSM4555890@166290862823798,normal,,0,0,,
4287,GSM4555890@166290862857013,normal,,0,0,,
4288,GSM4555890@166290890381603,normal,,0,0,,
4289,GSM4555890@166290890811827,normal,,0,0,,
4290,GSM4555890@166290908985772,normal,,0,0,,
4291,GSM4555890@166290909153652,normal,,0,0,,
4292,GSM4555890@166332082276780,normal,,0,0,,
4293,GSM4555890@166332083125475,filtered,,2,0,,
4294,GSM4555890@166332114529077,normal,,0,0,,
4295,GSM4555890@166351410514787,normal,,0,0,,
4296,GSM4555890@166351441389406,normal,,0,0,,
4297,GSM4555890@166351441676715,normal,,0,0,,
4298,GSM4555890@166400399195550,filtered,,2,0,,
4299,GSM4555890@166400431187740,normal,,0,0,,
4300,GSM4555890@166416893995228,normal,,0,0,,
4301,GSM4555890@166416908667764,normal,,0,0,,
4302,GSM4555890@166416908676517,normal,,0,0,,
4303,GSM4555890@166416921251230,normal,,0,0,,
4304,GSM4555890@166469238733173,normal,,0,0,,
4305,GSM4555890@166469238942629,normal,,0,0,,
4306,GSM4555890@166469284354870,normal,,0,0,,
4307,GSM4555890@166469285066483,normal,,0,0,,
4308,GSM4555890@169014006540724,normal,,0,0,,
4309,GSM4555890@169014052640494,normal,,0,0,,
4310,GSM4555890@169014052940139,normal,,0,0,,
4311,GSM4555890@169022477187940,normal,,0,0,,
4312,GSM4555890@169082592278445,normal,,0,0,,
4313,GSM4555890@169082606218156,normal,,0,0,,
4314,GSM4555890@169082606967590,filtered,,2,0,,
4315,GSM4555890@169082638485806,normal,,0,0,,
4316,GSM4555890@169082638494500,normal,,0,0,,
4317,GSM4555890@169151713982259,normal,,0,0,,
4318,GSM4555890@169151728302444,normal,,0,0,,
4319,GSM4555890@169151729102046,normal,,0,0,,
4320,GSM4555890@169151740962739,normal,,0,0,,
4321,GSM4555890@169151741185397,normal,,0,0,,
4322,GSM4555890@169151741258653,normal,,0,0,,
4323,GSM4555890@169151760087388,filtered,,2,1,,
4324,GSM4555890@169151760100774,normal,,0,0,,
4325,GSM4555890@169156948417435,normal,,0,0,,
4326,GSM4555890@169156948651309,filtered,,2,1,,
4327,GSM4555890@169156948969707,normal,,0,0,,
4328,GSM4555890@169156962827509,normal,,0,0,,
4329,GSM4555890@169156963580149,normal,,0,0,,
4330,GSM4555890@169156975908726,normal,,0,0,,
4331,GSM4555890@169156976007908,normal,,0,0,,
4332,GSM4555890@169156994330028,normal,,0,0,,
4333,GSM4555890@169158156642678,normal,,0,0,,
4334,GSM4555890@169158202738547,normal,,0,0,,
4335,GSM4555890@169158841912563,normal,,0,0,,
4336,GSM4555890@169158855014821,normal,,0,0,,
4337,GSM4555890@169174263056157,normal,,0,0,,
4338,GSM4555890@169174277156270,normal,,0,0,,
4339,GSM4555890@169174277249451,filtered,,2,0,,
4340,GSM4555890@169174290263452,normal,,0,0,,
4341,GSM4555890@169174308338614,normal,,0,0,,
4342,GSM4555890@169572514090406,normal,,0,0,,
4343,GSM4555890@169579733994924,normal,,0,0,,
4344,GSM4555890@169579761527724,normal,,0,0,,
4345,GSM4555890@169579761747821,normal,,0,0,,
4346,GSM4555890@169587533593963,filtered,,2,0,,
4347,GSM4555890@169587533604724,normal,,0,0,,
4348,GSM4555890@169587533637421,normal,,0,0,,
4349,GSM4555890@169587546475876,normal,,0,0,,
4350,GSM4555890@169723765078900,normal,,0,0,,
4351,GSM4555890@169723777112349,normal,,0,0,,
4352,GSM4555890@169723796342579,normal,,0,0,,
4353,GSM4555890@169727105551134,normal,,0,0,,
4354,GSM4555890@169727151729381,normal,,0,0,,
4355,GSM4555890@169727152048923,normal,,0,0,,
4356,GSM4555890@169768862280925,filtered,,2,0,,
4357,GSM4555890@169793558046940,normal,,0,0,,
4358,GSM4555890@169793570392365,normal,,0,0,,
4359,GSM4555890@169793570847478,normal,,0,0,,
4360,GSM4555890@169793588967861,normal,,0,0,,
4361,GSM4555890@169793589009190,normal,,0,0,,
4362,GSM4555890@169794750823651,filtered,,2,0,,
4363,GSM4555890@169794796899252,normal,,0,0,,
4364,GSM4555890@169794797485406,normal,,0,0,,
4365,GSM4555890@169794797754076,normal,,0,0,,
4366,GSM4555890@169794797758174,normal,,0,0,,
4367,GSM4555890@169795556592414,normal,,0,0,,
4368,GSM4555890@169795583391469,normal,,0,0,,
4369,GSM4555890@169795583657701,normal,,0,0,,
4370,GSM4555890@169795602799900,normal,,0,0,,
4371,GSM4555890@169795603089244,normal,,0,0,,
4372,GSM4555890@170137140554468,normal,,0,0,,
4373,GSM4555890@170137168239979,normal,,0,0,,
4374,GSM4555890@170180358629278,normal,,0,0,,
4375,GSM4555890@170180386449131,normal,,0,0,,
4376,GSM4555890@170180404500269,normal,,0,0,,
4377,GSM4555890@170181030164382,normal,,0,0,,
4378,GSM4555890@170181044852468,normal,,0,0,,
4379,GSM4555890@170181076348276,normal,,0,0,,
4380,GSM4555890@170181076404060,normal,,0,0,,
4381,GSM4555890@170198344087340,normal,,0,0,,
4382,GSM4555890@170198358480622,normal,,0,0,,
4383,GSM4555890@170198370797294,normal,,0,0,,
4384,GSM4555890@170198370839283,normal,,0,0,,
4385,GSM4555890@170199712938734,normal,,0,0,,
4386,GSM4555890@170258473020254,normal,,0,0,,
4387,GSM4555890@170258473895651,normal,,0,0,,
4388,GSM4555890@170258487991020,filtered,,2,0,,
4389,GSM4555890@170258501130995,normal,,0,0,,
4390,GSM4555890@170258519145779,normal,,0,0,,
4391,GSM4555890@170265184430509,normal,,0,0,,
4392,GSM4555890@170265211956636,normal,,0,0,,
4393,GSM4555890@170268003355485,normal,,0,0,,
4394,GSM4555890@170268017252147,normal,,0,0,,
4395,GSM4555890@170268017417054,normal,,0,0,,
4396,GSM4555890@170268017716532,normal,,0,0,,
4397,GSM4555890@170268029827878,normal,,0,0,,
4398,GSM4555890@170268048616244,normal,,0,0,,
4399,GSM4555890@170268049227110,normal,,0,0,,
4400,GSM4555890@170276773083421,normal,,0,0,,
4401,GSM4555890@170327488289054,normal,,0,0,,
4402,GSM4555890@170327488547637,normal,,0,0,,
4403,GSM4555890@170327507131188,normal,,0,0,,
4404,GSM4555890@170343433164532,normal,,0,0,,
4405,GSM4555890@170343433169131,normal,,0,0,,
4406,GSM4555890@170343433455459,normal,,0,0,,
4407,GSM4555890@170343433652462,normal,,0,0,,
4408,GSM4555890@170343433684765,normal,,0,0,,
4409,GSM4555890@170344372713379,normal,,0,0,,
4410,GSM4555890@170344372717428,normal,,0,0,,
4411,GSM4555890@170344372722972,normal,,0,0,,
4412,GSM4555890@170344387664102,normal,,0,0,,
4413,GSM4555890@170344399681261,normal,,0,0,,
4414,GSM4555890@170660052487405,normal,,0,0,,
4415,GSM4555890@170660053269406,normal,,0,0,,
4416,GSM4555890@170660067195309,normal,,0,0,,
4417,GSM4555890@170660079815598,normal,,0,0,,
4418,GSM4555890@170660080531701,normal,,0,0,,
4419,GSM4555890@170660099373923,normal,,0,0,,
4420,GSM4555890@170745952386276,normal,,0,0,,
4421,GSM4555890@170798565448420,normal,,0,0,,
4422,GSM4555890@170798579894619,filtered,,2,0,,
4423,GSM4555890@170798580657523,filtered,,2,1,,
4424,GSM4555890@170877888612701,normal,,0,0,,
4425,GSM4555890@170877888687012,normal,,0,0,,
4426,GSM4555890@170877903128876,normal,,0,0,,
4427,GSM4555890@170877903292724,normal,,0,0,,
4428,GSM4555890@170877915380084,normal,,0,0,,
4429,GSM4555890@170877934004595,normal,,0,0,,
4430,GSM4555890@170877934593773,normal,,0,0,,
4431,GSM4555890@191026787728797,normal,,0,0,,
4432,GSM4555890@191026802056493,normal,,0,0,,
4433,GSM4555890@191026814675813,normal,,0,0,,
4434,GSM4555890@191026814900958,filtered,,2,0,,
4435,GSM4555890@191080743165222,filtered,,2,0,,
4436,GSM4555890@191096714815723,normal,,0,0,,
4437,GSM4555890@191096715111718,normal,,0,0,,
4438,GSM4555890@191096715667291,normal,,0,0,,
4439,GSM4555890@191096729811381,normal,,0,0,,
4440,GSM4555890@191096761806123,filtered,,2,1,,
4441,GSM4555890@191210532027125,filtered,,2,0,,
4442,GSM4555890@191210546186659,normal,,0,0,,
4443,GSM4555890@191210546743021,normal,,0,0,,
4444,GSM4555890@191210577652958,normal,,0,0,,
4445,GSM4555890@191215631777013,normal,,0,0,,
4446,GSM4555890@191215646394796,normal,,0,0,,
4447,GSM4555890@191215677946284,normal,,0,0,,
4448,GSM4555890@191226638158756,normal,,0,0,,
4449,GSM4555890@191226652346292,normal,,0,0,,
4450,GSM4555890@191226652874982,normal,,0,0,,
4451,GSM4555890@191226664929131,normal,,0,1,,
4452,GSM4555890@191226684303270,normal,,0,0,,
4453,GSM4555890@191553860464028,normal,,0,0,,
4454,GSM4555890@191645412412196,normal,,0,0,,
4455,GSM4555890@191645424151862,normal,,0,0,,
4456,GSM4555890@191645443905829,normal,,0,0,,
4457,GSM4555890@191647275969323,normal,,0,0,,
4458,GSM4555890@191647290641843,normal,,0,0,,
4459,GSM4555890@191647290875301,normal,,0,0,,
4460,GSM4555890@191647303486309,normal,,0,0,,
4461,GSM4555890@191647322684142,normal,,0,0,,
4462,GSM4555890@191691434347302,normal,,0,0,,
4463,GSM4555890@191691448240556,normal,,0,0,,
4464,GSM4555890@191691448335726,filtered,,2,0,,
4465,GSM4555890@191691461085925,normal,,0,0,,
4466,GSM4555890@191691461184309,normal,,0,0,,
4467,GSM4555890@191708882128235,normal,,0,0,,
4468,GSM4555890@191708896847708,normal,,0,0,,
4469,GSM4555890@191708896913117,normal,,0,0,,
4470,GSM4555890@191708897110452,normal,,0,0,,
4471,GSM4555890@191708928101094,normal,,0,0,,
4472,GSM4555890@191708928830365,normal,,0,0,,
4473,GSM4555890@191756797630814,normal,,0,0,,
4474,GSM4555890@191756797856181,normal,,0,0,,
4475,GSM4555890@191756797949726,normal,,0,0,,
4476,GSM4555890@191756812541349,normal,,0,0,,
4477,GSM4555890@191756824861094,normal,,0,0,,
4478,GSM4555890@191756825417574,normal,,0,0,,
4479,GSM4555890@191756844259677,filtered,,2,0,,
4480,GSM4555890@191756844583196,normal,,0,0,,
4481,GSM4555890@191760467716971,normal,,0,0,,
4482,GSM4555890@191774112474926,normal,,0,0,,
4483,GSM4555890@191774127216884,normal,,0,0,,
4484,GSM4555890@191774157825766,normal,,0,0,,
4485,GSM4555890@191774157887277,normal,,0,0,,
4486,GSM4555890@192101737150891,filtered,,2,0,,
4487,GSM4555890@192101737478060,normal,,0,0,,
4488,GSM4555890@192101765040028,normal,,0,0,,
4489,GSM4555890@192121065367795,normal,,0,0,,
4490,GSM4555890@192121080072110,normal,,0,0,,
4491,GSM4555890@192121092065126,normal,,0,0,,
4492,GSM4555890@192121092655451,normal,,0,0,,
4493,GSM4555890@192121111530334,normal,,0,0,,
4494,GSM4555890@192255417281315,normal,,0,0,,
4495,GSM4555890@192255431465883,normal,,0,0,,
4496,GSM4555890@192255444499749,normal,,0,0,,
4497,GSM4555890@192255462927133,normal,,0,0,,
4498,GSM4555890@192255462952348,normal,,0,0,,
4499,GSM4555890@192306956392180,normal,,0,0,,
4500,GSM4555890@192306970839269,normal,,0,0,,
4501,GSM4555890@192306971364187,normal,,0,0,,
4502,GSM4555890@192306983360820,filtered,,2,0,,
4503,GSM4555890@192307002201972,normal,,0,0,,
4504,GSM4555890@192307003025765,normal,,0,0,,
4505,GSM4555890@192307003091181,normal,,0,0,,
4506,GSM4555890@192315278383405,normal,,0,0,,
4507,GSM4555890@192315292347107,normal,,0,0,,
4508,GSM4555890@192315305151332,normal,,0,0,,
4509,GSM4555890@192315305413987,normal,,0,0,,
4510,GSM4555890@192317693782452,normal,,0,0,,
4511,GSM4555890@192317708487907,normal,,0,0,,
4512,GSM4555890@192317708528950,normal,,0,0,,
4513,GSM4555890@192317708950310,normal,,0,0,,
4514,GSM4555890@192317720811883,normal,,0,0,,
4515,GSM4555890@192317740476661,normal,,0,0,,
4516,GSM4555890@192325881579371,normal,,0,0,,
4517,GSM4555890@192325908028334,normal,,0,0,,
4518,GSM4555890@192325908085622,normal,,0,0,,
4519,GSM4555890@192325927234277,normal,,0,0,,
4520,GSM4555890@192653655493990,normal,,0,0,,
4521,GSM4555890@192653655717619,normal,,0,0,,
4522,GSM4555890@192653668345707,normal,,0,0,,
4523,GSM4555890@192653686926109,normal,,0,0,,
4524,GSM4555890@192653686926123,normal,,0,0,,
4525,GSM4555890@192678083116396,normal,,0,0,,
4526,GSM4555890@192678083647707,normal,,0,0,,
4527,GSM4555890@192678114553254,normal,,0,0,,
4528,GSM4555890@192718916505011,normal,,0,0,,
4529,GSM4555890@192718917220083,normal,,0,0,,
4530,GSM4555890@192729607748835,normal,,0,0,,
4531,GSM4555890@192729607956342,normal,,0,0,,
4532,GSM4555890@192729622440733,normal,,0,0,,
4533,GSM4555890@192729622624694,normal,,0,0,,
4534,GSM4555890@192729622894443,normal,,0,0,,
4535,GSM4555890@192729654087027,normal,,0,0,,
4536,GSM4555890@192745848092395,normal,,0,0,,
4537,GSM4555890@192745863265124,normal,,0,0,,
4538,GSM4555890@192745863502052,normal,,0,0,,
4539,GSM4555890@192745875651830,normal,,0,0,,
4540,GSM4555890@192745875856739,normal,,0,0,,
4541,GSM4555890@192745876146419,normal,,0,0,,
4542,GSM4555890@192745894956331,normal,,0,0,,
4543,GSM4555890@192747070705075,filtered,,2,0,,
4544,GSM4555890@192747070994869,normal,,0,0,,
4545,GSM4555890@192747083815836,normal,,0,0,,
4546,GSM4555890@192788812454621,normal,,0,0,,
4547,GSM4555890@192788825226589,normal,,0,0,,
4548,GSM4555890@192788825229157,filtered,,2,0,,
4549,GSM4555890@192788825790827,normal,,0,0,,
4550,GSM4555890@192806917094814,normal,,0,0,,
4551,GSM4555890@192806917167478,filtered,,2,0,,
4552,GSM4555890@192806944692574,normal,,0,0,,
4553,GSM4555890@192859679676131,normal,,0,0,,
4554,GSM4555890@192859679869876,normal,,0,0,,
4555,GSM4555890@192859692748062,normal,,0,0,,
4556,GSM4555890@192859692756196,normal,,0,0,,
4557,GSM4555890@192859711657765,normal,,0,0,,
4558,GSM4555890@195426042166571,normal,,0,0,,
4559,GSM4555890@195426042468597,normal,,0,0,,
4560,GSM4555890@195426057051444,normal,,0,0,,
4561,GSM4555890@195546167504101,normal,,0,0,,
4562,GSM4555890@195546181388637,normal,,0,0,,
4563,GSM4555890@195546182248163,normal,,0,0,,
4564,GSM4555890@195547421621100,normal,,0,0,,
4565,GSM4555890@195562272869613,normal,,0,0,,
4566,GSM4555890@195562287622508,normal,,0,0,,
4567,GSM4555890@195562287840619,normal,,0,0,,
